ano;codigo_escola;escola;endereco_bairro;endereco_logradouro;endereco_numero;rpa;ano_ensino;modalidade_ensino_codigo;modalidade_ensino;serie;turma;turno;matricula;sexo;idade;situacao_nome;faixa_etaria
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;14101335;Feminino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;14173212;Masculino;8;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;14083639;Masculino;10;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;14029545;Feminino;8;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;13241788;Masculino;8;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;15774392;Feminino;9;TR DUR ANO FORA REDE;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;14173581;Feminino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;13011162;Masculino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;14174120;Masculino;8;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;14173506;Masculino;8;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;B;TARDE;14022532;Feminino;8;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;12853470;Masculino;10;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;13094963;Masculino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;13101935;Masculino;10;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;14175584;Feminino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;13281925;Masculino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;12862274;Feminino;10;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;8289077;Feminino;10;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;12853356;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;11684623;Masculino;11;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;14255065;Masculino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;12853542;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;14186446;Masculino;13;TR DUR ANO FORA REDE;Adolescente
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;13244582;Masculino;8;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;12850160;Masculino;10;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;12862169;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;3º ANO;1;ENSINO FUNDAMENTAL;3º ANO;C;TARDE;17727294;Masculino;9;TR DUR ANO FORA REDE;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;11717025;Masculino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;16708091;Masculino;13;REPROVADO;Adolescente
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;13205722;Masculino;10;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12861618;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12852945;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12853143;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12142565;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;11427329;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12168688;Feminino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12854794;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;13118277;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12855057;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;14175487;Feminino;9;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12849812;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12855715;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;16075455;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;11727683;Masculino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12852996;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12851264;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12862347;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;8019525;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12861570;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;11686090;Masculino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;A;MANHÃ;12141275;Feminino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12853437;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12862134;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12854867;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;11740329;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12851957;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;11427507;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12862398;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12853208;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;9196862;Feminino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;13202839;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12853305;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12913901;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12855103;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12861359;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;11427477;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12852856;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12852732;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;B;TARDE;12854956;Masculino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;12857181;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;15762297;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;11685310;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;11684836;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;12852678;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;11680733;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;8078505;Feminino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;14050153;Feminino;10;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;11650958;Feminino;13;APROVADO;Adolescente
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;12862118;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;17144655;Feminino;10;TR DUR ANO FORA REDE;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;13238574;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;11722550;Masculino;12;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;12855723;Masculino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;12853119;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;17618860;Masculino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;11685093;Masculino;10;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;12862231;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;12845604;Masculino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;11684771;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;12861278;Masculino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;14067005;Feminino;10;REPROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;4º ANO;1;ENSINO FUNDAMENTAL;4º ANO;C;TARDE;16704711;Feminino;9;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;12852180;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;12850039;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;12851060;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11684747;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;12073156;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;8018367;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11722533;Feminino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;14330229;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;12851353;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11732199;Feminino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;12849634;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;12845531;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11650648;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;13073052;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11684712;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;16801822;Feminino;13;APROVADO;Adolescente
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;12142778;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;13066048;Masculino;11;TR DUR ANO FORA REDE;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;12996386;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;11623101;Masculino;13;REPROVADO POR FALTA;Adolescente
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;11684410;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;11722088;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;11679948;Feminino;13;APROVADO;Adolescente
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;12851124;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;10217401;Feminino;13;REPROVADO;Adolescente
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;12995959;Masculino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;12850276;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;12849200;Feminino;10;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;17658403;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;11427442;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;10155791;Masculino;14;APROVADO;Adolescente
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;11689684;Masculino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;11658320;Feminino;13;APROVADO;Adolescente
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;11722436;Masculino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;11684909;Masculino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;11685727;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;16792777;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;7346557;Feminino;13;APROVADO;Adolescente
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;11684674;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;11680849;Feminino;11;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;12864765;Feminino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;11732318;Masculino;12;APROVADO;Criança
2017;146;ABILIO GOMES;BOA VIAGEM;BRUNO VELOZO;SN;SUL;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;11684860;Masculino;11;APROVADO;Criança
